27.7764822388,-80.4490448857,green
27.7763315029,-80.448957058,green
27.7761590644,-80.4488753768,green
27.776010193,-80.4487867773,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7758056502,-80.4486665118,green
27.7688072529,-80.4452871905,green
27.7688072529,-80.4452871905,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.768780254,-80.4452394294,green
27.7583903524,-80.439128002,green
27.7580973924,-80.4389475272,green
27.7580358009,-80.4389097633,green
27.7578455182,-80.4387972847,green
27.7576546947,-80.4386734776,green
27.7574530757,-80.4385528882,green
27.7572696184,-80.4384452372,green
27.757087798,-80.438329633,green
27.7569071954,-80.4382168662,green
27.7567153395,-80.4381069943,green
27.7565138197,-80.4380014648,green
27.7563304349,-80.4378930064,green
27.7561499896,-80.4377752199,green
27.7559751746,-80.4376707224,green
27.7557859075,-80.437564166,green
27.7556110975,-80.4374744898,green
27.7554301841,-80.4373981433,green
27.7552456113,-80.4372980323,green
27.7550673524,-80.4372204152,green
27.7548763104,-80.4371319051,green
27.7546914809,-80.4370648576,green
27.7545197807,-80.4369893426,green
27.754312809,-80.4369403998,green
27.7541113032,-80.4368790746,green
27.7539216425,-80.4368295234,green
27.7537273844,-80.4367850973,green
27.7535044823,-80.4367389639,green
27.753287302,-80.436682151,green
27.7530909681,-80.4366561089,green
27.7529028704,-80.4366386837,green
27.7527046618,-80.4366236237,green
27.7525005196,-80.4366144047,green
27.7522917898,-80.4366056821,green
27.7520864858,-80.4365733023,green
27.7519107396,-80.4365426567,green
27.7517218859,-80.4365378988,green
27.751540063,-80.4365213502,green
27.7513313528,-80.4365075291,green
27.7511461051,-80.4365118294,green
27.7509109989,-80.4364966208,green
27.7507265036,-80.4364474933,green
27.7506143688,-80.4364276502,green
27.7504534987,-80.4363949007,green
27.7503018025,-80.4363732849,green
27.7501159072,-80.4363073539,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499655533,-80.4362630433,green
27.7499755707,-80.433672198,green
27.7502543541,-80.4333489538,green
27.7502543541,-80.4333489538,green
27.7503801979,-80.4332030412,green
27.7505192088,-80.4330361763,green
27.7506505572,-80.4328933035,green
27.750755847,-80.4327711877,green
27.7509196884,-80.432583067,green
27.7510685988,-80.4324120456,green
27.751201903,-80.4322589161,green
27.7513308635,-80.4320912739,green
27.7514468982,-80.431948447,green
27.7515484196,-80.4317950655,green
27.7516713319,-80.4316100008,green
27.7517895215,-80.4314282001,green
27.7519059092,-80.4312521253,green
27.7520421695,-80.431029725,green
27.7521478404,-80.4308496464,green
27.7522699833,-80.4306498338,green
27.7524028035,-80.4304315106,green
27.7524896318,-80.4302887159,green
27.7525907323,-80.430099287,green
27.7527231248,-80.4298682103,green
27.752829412,-80.4296839862,green
27.7529335616,-80.4295027606,green
27.753043701,-80.42932798,green
27.7531275784,-80.4291880389,green
27.7532616355,-80.4289662117,green
27.7533616766,-80.4287829268,green
27.7534726307,-80.4285844904,green
27.7535954318,-80.4283729074,green
27.7537102593,-80.4281733287,green
27.753830337,-80.4279646314,green
27.7539380125,-80.4277892624,green
27.7540452122,-80.4276090509,green
27.754185005,-80.4273741226,green
27.7542663615,-80.4272373049,green
27.7543880613,-80.427032746,green
27.75448268,-80.4268736473,green
27.7545964478,-80.4266824103,green
27.7546894998,-80.4265189759,green
27.7547686778,-80.4263820257,green
27.7548664373,-80.426215664,green
27.7549578536,-80.4260595155,green
27.7550483043,-80.4259050497,green
27.7551163229,-80.4257888589,green
27.7552014004,-80.4256435499,green
27.7552841437,-80.4255022452,green
27.7553499432,-80.4253898657,green
27.755410461,-80.4252864651,green
27.7555049842,-80.4251251361,green
27.7555927737,-80.424975218,green
27.7556722976,-80.4248394149,green
27.7557543292,-80.4246993389,green
27.7558273926,-80.424574547,green
27.7559133272,-80.4244278159,green
27.7559874213,-80.4243012915,green
27.7560774556,-80.4241475713,green
27.7561677079,-80.4239934918,green
27.7562626158,-80.4238314369,green
27.7563505164,-80.4236813431,green
27.7564394317,-80.4235295185,green
27.7565298344,-80.42337515,green
27.7566162284,-80.4232276184,green
27.7567021635,-80.4230808845,green
27.7567866215,-80.4229365482,green
27.7568823466,-80.4227730354,green
27.7569674571,-80.4226276585,green
27.7570626404,-80.4224650867,green
27.7571587418,-80.4223009618,green
27.757250564,-80.4221441024,green
27.7573332357,-80.4220028555,green
27.7574304065,-80.4218368704,green
27.7575211456,-80.4216818611,green
27.7576146802,-80.4215220895,green
27.7576975514,-80.4213805132,green
27.7577938117,-80.4212161029,green
27.7578515236,-80.42111745,green
27.7579563733,-80.4209384893,green
27.7580553378,-80.4207694664,green
27.7581396096,-80.4206255633,green
27.7582241585,-80.4204895678,green
27.758334216,-80.4202962988,green
27.7584416267,-80.4201095541,green
27.7585321561,-80.4199520801,green
27.7586241257,-80.4197920994,green
27.7586926863,-80.4196727515,green
27.7587820452,-80.4195172715,green
27.7588723421,-80.4193601845,green
27.7589679081,-80.4191938336,green
27.7591395684,-80.4189306913,green
27.7592483586,-80.4187561781,green
27.7593424732,-80.4186052164,green
27.7594303597,-80.4184642574,green
27.7595210364,-80.4183237542,green
27.7596163072,-80.4181734866,green
27.7597123988,-80.4180219219,green
27.7598195861,-80.4178528687,green
27.7599210428,-80.4176928178,green
27.7600161731,-80.4175427477,green
27.7600944478,-80.4174395106,green
27.7601895311,-80.4172975831,green
27.7602768475,-80.4171684433,green
27.7603649852,-80.4170381184,green
27.7604472151,-80.4169165559,green
27.7605459258,-80.4167706176,green
27.7606509193,-80.4166154066,green
27.7607614221,-80.4164546871,green
27.7608821527,-80.4162777322,green
27.7609928934,-80.4161153622,green
27.7611071987,-80.4159477827,green
27.7612135549,-80.4157918423,green
27.7613254977,-80.415636138,green
27.7614355594,-80.4154795502,green
27.761530644,-80.4153434858,green
27.7616399276,-80.4151878688,green
27.7617596807,-80.4150173442,green
27.7618681302,-80.4148629028,green
27.7619821508,-80.4147005466,green
27.7620884998,-80.4145490807,green
27.7622194656,-80.4143626076,green
27.7623304963,-80.4142044995,green
27.762472443,-80.4140059742,green
27.7625951266,-80.4138426062,green
27.7626937091,-80.4136900703,green
27.7628077349,-80.4135163099,green
27.7629223265,-80.4133139544,green
27.7630036777,-80.4131440402,green
27.7630869165,-80.4129556211,green
27.7631592932,-80.4127453268,green
27.7632112116,-80.412559941,green
27.7632671413,-80.4123442379,green
27.7632980408,-80.4120892139,green
27.7633115626,-80.4118812342,green
27.7633281842,-80.4116590368,green
27.7633281073,-80.4114327177,green
27.7633205629,-80.411226063,green
27.763320746,-80.4110261206,green
27.7633209358,-80.4108190051,green
27.7633211433,-80.4105924697,green
27.7633213359,-80.4103822365,green
27.7633215032,-80.4101994188,green
27.7633216518,-80.4100372339,green
27.7633174849,-80.4097844887,green
27.7633256678,-80.4096296332,green
27.7633202667,-80.4093975723,green
27.7633197397,-80.4091944279,green
27.7633191722,-80.408975739,green
27.7633186392,-80.4087703238,green
27.7633182404,-80.4085517023,green
27.7633178237,-80.4083585248,green
27.7633174189,-80.4081708952,green
27.7633170211,-80.4079864297,green
27.7633170211,-80.4079864297,green
27.7633165441,-80.4077653552,green
27.7633160719,-80.4075464706,green
27.7633154012,-80.4072360622,green
27.763315144,-80.4071163137,green
27.763314691,-80.4069063806,green
27.7633142424,-80.4066984107,green
27.7633138298,-80.406507091,green
27.763313413,-80.4063138849,green
27.7633130298,-80.4061361878,green
27.7633126795,-80.4059737731,green
27.7633163277,-80.4057114842,green
27.7633146601,-80.4055844113,green
27.7633139312,-80.405371342,green
27.7633133673,-80.4052064745,green
27.763312941,-80.4050818274,green
27.7633123393,-80.4049059464,green
27.7633116507,-80.404704699,green
27.7633112505,-80.4045877227,green
27.7633100607,-80.4043513214,green
27.7633088725,-80.404142422,green
27.7633078938,-80.4039703076,green
27.7633067476,-80.4037687706,green
27.7633056437,-80.4035746337,blue
27.763304684,-80.403359716,blue
27.7633032717,-80.4030628959,blue
27.7633027806,-80.402959063,blue
27.7634968408,-80.4018991216,blue
27.7635515885,-80.4015582442,blue
27.7637186209,-80.4011510461,blue
27.7635405357,-80.4002887336,blue
27.7634676146,-80.398752147,blue
27.7632837851,-80.3984377567,blue
27.763032078,-80.3981120398,blue
27.7627260359,-80.3977303577,blue
27.762504624,-80.3975404052,blue
27.7621643213,-80.3972619213,blue
27.7603886589,-80.3965013725,blue
27.7598335757,-80.3962088202,blue
27.7594523582,-80.3960195431,blue
27.7589490929,-80.3957915674,blue
27.7575733576,-80.3945427513,blue
27.7570783411,-80.3942616651,blue
27.7547267248,-80.3941593949,blue
27.754764592,-80.3942873851,blue
27.754603236,-80.3942558811,blue
27.7547797847,-80.3947640894,blue
27.7549500026,-80.3954270267,blue
27.7548306142,-80.3958937091,blue
27.7546679117,-80.3967054514,blue
27.7546101397,-80.3971093305,blue
27.7540808692,-80.3976122913,blue
27.7533792383,-80.3982586486,blue
27.7536948522,-80.3988614054,blue
27.7535285255,-80.3989817757,blue
27.7533302534,-80.399154706,blue
27.7530160823,-80.3991402275,blue
27.752857036,-80.3980861791,green
27.7527287864,-80.3984233609,green
27.7526825978,-80.398553466,green
27.7526702125,-80.3985788512,green
